#uuid,ord_in_thread,author,published,title,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
cb0c4b8cc95cfd07b07bbcae59ffaeafc7d11bcc,0,Activist Post,2016-11-01T17:05:20.744+02:00,Biggest Election Fraud In History Discovered In The United States,english,2016-11-01T17:05:20.744+02:00,activistpost.com,US,37161,Biggest Election Fraud In History Discovered In The United States,0,,0,1,0,0,0,conspiracy
3cfb0fed2f7a36b29fffaf29cbdd110ca260e0c6,0,Activist Post,2016-11-01T18:26:34.819+02:00,DAPL Protesters Proven Right as Largest Gas Pipeline in U.S. Experiences Massive and Deadly Explosion,english,2016-11-01T18:26:34.819+02:00,activistpost.com,US,37161,DAPL Protesters Proven Right as Largest Gas Pipeline in U.S. Experiences Massive and Deadly Explosion,0,,0,1,0,0,0,conspiracy
3bd561303ff1ea6176476fb1be4596520c054b0a,0,Activist Post,2016-11-01T18:26:34.857+02:00,"Not Just Hillary, Entire Obama Administration Exposed for Using Private Email to Avoid FOIA Requests",english,2016-11-01T18:26:34.857+02:00,activistpost.com,US,37161,"Not Just Hillary, Entire Obama Administration Exposed for Using Private Email to Avoid FOIA Requests",0,,0,1,0,0,0,conspiracy
636d2c77b341dda55acce49eb5ae3d6e8a54cdd7,0,Activist Post,2016-11-01T18:26:34.928+02:00,"Former Ambassador Andrew Young Calls for End to Water Fluoridation,  Civil Rights Issue ",english,2016-11-01T18:26:34.928+02:00,activistpost.com,US,37161,"Former Ambassador Andrew Young Calls for End to Water Fluoridation,  Civil Rights Issue ",0,,0,1,0,0,0,conspiracy
bd54c5dd4f8188cd940bdceb16b221e3e0999553,0,Activist Post,2016-11-01T18:26:34.980+02:00,Johnson & Johnson Loses Yet Another Multimillion Dollar Case Over Baby Powder,english,2016-11-01T18:26:34.980+02:00,activistpost.com,US,37161,Johnson & Johnson Loses Yet Another Multimillion Dollar Case Over Baby Powder,0,,0,1,0,0,0,conspiracy
7ff889eb215c0fe778a7a3bfe3bdf4af44faf6d9,0,Activist Post,2016-11-01T19:21:58.828+02:00,Latest Assault on Aleppo: West Covers Up Terror-Ties,english,2016-11-01T19:21:58.828+02:00,activistpost.com,US,37161,Latest Assault on Aleppo: West Covers Up Terror-Ties,0,,0,1,0,0,0,conspiracy
a4249896270b791e3197cedd422c5f1158fff123,0,ActivistPost,2016-11-01T19:45:36.456+02:00,Obamacare forces companies to drop workers from private insurance,english,2016-11-01T19:45:36.456+02:00,activistpost.com,US,37161,Obamacare forces companies to drop workers from private insurance,0,,0,1,0,0,0,conspiracy
702a321430e05c787cd43bf9133a7fb3f481b9da,0,Activist Post,2016-11-02T00:12:19.459+02:00,Feds Ramp Up REAL ID Bullying Tactics,english,2016-11-02T00:12:19.459+02:00,activistpost.com,US,37161,Feds Ramp Up REAL ID Bullying Tactics,0,,0,1,0,0,0,conspiracy
f2c6375b4ac3265c0830bbfddcaa64c377a7122f,0,Activist Post,2016-11-02T00:26:51.454+02:00,AT&T Helping Feds Spy On Everyone,english,2016-11-02T00:26:51.454+02:00,activistpost.com,US,37161,AT&T Helping Feds Spy On Everyone,0,,0,1,0,0,0,conspiracy
b3227dd405c784b0564d538cf9e9397700c350af,0,Activist Post,2016-11-02T00:50:26.092+02:00,Critics Decry Surveillance of Canadian Journalist as Part of  Horrifying  Culture Shift,english,2016-11-02T00:50:26.092+02:00,activistpost.com,US,37161,Critics Decry Surveillance of Canadian Journalist as Part of  Horrifying  Culture Shift,0,,0,1,0,0,0,conspiracy
6b0b639ba79f18e9f6fc93397f2605940c437406,0,Activist Post,2016-11-02T01:00:30.756+02:00,"Turkey s Crackdown on Criticism Continues as Journalists, 10K Civil Servants Arrested",english,2016-11-02T01:00:30.756+02:00,activistpost.com,US,37161,"Turkey s Crackdown on Criticism Continues as Journalists, 10K Civil Servants Arrested",0,,0,1,0,0,0,conspiracy
54f41ceb7541a581a43f2ce1537596799f2c1317,0,Activist Post,2016-11-02T02:25:38.471+02:00,Anti-ISIS Coalition Too Busy Defeating Themselves to Defeat ISIS,english,2016-11-02T02:25:38.471+02:00,activistpost.com,US,37161,Anti-ISIS Coalition Too Busy Defeating Themselves to Defeat ISIS,0,,0,1,0,0,0,conspiracy
3f9475b17cff16ea2aee6247c3addbc002585f4b,0,Activist Post,2016-11-02T04:38:47.251+02:00,Someone Just Donated $2.5 Million to Bail Out Everyone Arrested at Standing Rock,english,2016-11-02T04:38:47.251+02:00,activistpost.com,US,37161,Someone Just Donated $2.5 Million to Bail Out Everyone Arrested at Standing Rock,0,http://www.activistpost.com/wp-content/uploads/2016/11/dapl-arrests.jpg,0,1,0,0,0,conspiracy
3fe5e76edbc1ddb69635795777c340301e5f05ca,0,ActivistPost,2016-11-02T18:10:34.257+02:00,"If Russia Can Rig the US Presidential Election, So Can An Insider",english,2016-11-02T18:10:34.257+02:00,activistpost.com,US,37161,"If Russia Can Rig the US Presidential Election, So Can An Insider",0,,0,1,0,0,0,conspiracy
61a86ada6b63c199c905c6ab3c744c19b2152185,0,Activist Post,2016-11-02T18:25:27.675+02:00,Violent Escalation At The #DAPL Protests w/Derrick Broze,english,2016-11-02T18:25:27.675+02:00,activistpost.com,US,37161,Violent Escalation At The #DAPL Protests w/Derrick Broze,0,,0,1,0,0,0,conspiracy
f76aedcf2bdd0ecf0110491bb22b2e494f77cb56,0,Activist Post,2016-11-02T18:25:27.690+02:00,Water Protectors Face Off With Police #NoDAPL,english,2016-11-02T18:25:27.690+02:00,activistpost.com,US,37161,Water Protectors Face Off With Police #NoDAPL,0,,0,1,0,0,0,conspiracy
cbfb2f08b69dd57a3a01ec4a0fcdbef611ace640,0,Activist Post,2016-11-02T18:35:42.682+02:00,See Real Voting System Rigged For Election Theft   Bev Harris,english,2016-11-02T18:35:42.682+02:00,activistpost.com,US,37161,See Real Voting System Rigged For Election Theft   Bev Harris,0,,0,1,0,0,0,conspiracy
e74d0a70f5fab73a2766fa15c81ac1820704085c,0,Activist Post,2016-11-02T20:03:33.288+02:00,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage,english,2016-11-02T20:03:33.288+02:00,activistpost.com,US,37161,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage,0,http://www.activistpost.com/wp-content/uploads/2016/06/smart_meter_radiation.jpg,0,1,0,0,0,conspiracy
f8105c872d7a99b8c39a559e8005d368910e98d8,0,Activist Post,2016-11-03T00:00:56.085+02:00,"Regardless of Who Wins the Election, Confidence in Washington DC Is ALREADY Shattered",english,2016-11-03T00:00:56.085+02:00,activistpost.com,US,37161,"Regardless of Who Wins the Election, Confidence in Washington DC Is ALREADY Shattered",0,,0,1,0,0,0,conspiracy
8b3c1f190fdb0f55ee0ea46def67823074f9eb12,0,Activist Post,2016-11-03T02:40:30.832+02:00,Iraqis in Mosul Find US Missiles at Captured Islamic State Base,english,2016-11-03T02:40:30.832+02:00,activistpost.com,US,37161,Iraqis in Mosul Find US Missiles at Captured Islamic State Base,0,,0,1,0,0,0,conspiracy
7840aac829f6c1b3a4992779694bb322bebd42dd,0,Activist Post,2016-11-03T02:45:30.745+02:00,"Fed Holds on Raising Rates, Fears Rising Dollar",english,2016-11-03T02:45:30.745+02:00,activistpost.com,US,37161,"Fed Holds on Raising Rates, Fears Rising Dollar",0,,0,1,0,0,0,conspiracy
aeb693cd5d9ccd50f516f9136cd34c22278e5aa7,0,Activist Post,2016-11-03T03:00:37.361+02:00,"In Rush to Lay Blame, Media Ignores Positive Community Movement in Flint, Michigan",english,2016-11-03T03:00:37.361+02:00,activistpost.com,US,37161,"In Rush to Lay Blame, Media Ignores Positive Community Movement in Flint, Michigan",0,,0,1,0,0,0,conspiracy
5df5d7bff8a58596682df230036855799831c1e1,0,ActivistPost,2016-11-03T18:15:58.346+02:00,You Are Being Programmed to Hate,english,2016-11-03T18:15:58.346+02:00,activistpost.com,US,37161,You Are Being Programmed to Hate,0,,0,1,0,0,0,conspiracy
cfe6ed1b575e40398f1f7eab1d3bd70db8317724,0,Activist Post,2016-11-03T18:25:27.805+02:00,UK Involvement In US  Secret Drone War Revealed,english,2016-11-03T18:25:27.805+02:00,activistpost.com,US,37161,UK Involvement In US  Secret Drone War Revealed,0,,0,1,0,0,0,conspiracy
676a4e98a0601c74a22c27a077ddd692770d2ad3,0,Activist Post,2016-11-03T19:17:10.165+02:00,US War In Afghanistan Silently Slips Into The Abyss,english,2016-11-03T19:17:10.165+02:00,activistpost.com,US,37161,US War In Afghanistan Silently Slips Into The Abyss,0,,0,1,0,0,0,conspiracy
063726c998dfdbe9e917b618f205b7aa7bbffcef,0,ActivistPost,2016-11-03T19:17:10.178+02:00,"Some Want Injustice To Be Distributed Evenly, Rather Than Not At All",english,2016-11-03T19:17:10.178+02:00,activistpost.com,US,37161,"Some Want Injustice To Be Distributed Evenly, Rather Than Not At All",0,,0,1,0,0,0,conspiracy
096858c81b7e65acb92a0070dc7c37ac70c49a44,0,Activist Post,2016-11-03T20:33:06.135+02:00,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 2 of 4),english,2016-11-03T20:33:06.135+02:00,activistpost.com,US,37161,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 2 of 4),0,http://www.activistpost.com/wp-content/uploads/2016/06/smart_meter_radiation.jpg,0,1,0,0,0,conspiracy
d7c1d94bce58f1f6e5de9f91c84b8c2fa496694a,0,Activist Post,2016-11-04T02:47:08.638+02:00,Colorado Cannabis Industry Contributes More to Economy Than All Other Industries: Report,english,2016-11-04T02:47:08.638+02:00,activistpost.com,US,37161,Colorado Cannabis Industry Contributes More to Economy Than All Other Industries: Report,0,,0,1,0,0,0,conspiracy
cf55e005e68dfa99fa8d74b4188d18f7ac7310bf,0,Activist Post,2016-11-04T16:52:06.225+02:00,When Good People Share Bad Info   Here s Why You Need to Fact Check Before You Click Share,english,2016-11-04T16:52:06.225+02:00,activistpost.com,US,37161,When Good People Share Bad Info   Here s Why You Need to Fact Check Before You Click Share,0,,0,1,0,0,0,conspiracy
de2c7318f12c7284b373d82c67592d4c3e660c90,0,Activist Post,2016-11-04T17:11:49.532+02:00,Police Turn In Badges Rather Than Incite Violence Against Standing Rock Protesters: Report,english,2016-11-04T17:11:49.532+02:00,activistpost.com,US,37161,Police Turn In Badges Rather Than Incite Violence Against Standing Rock Protesters: Report,0,,0,1,0,0,0,conspiracy
eb220c23463f9df324cf0f92b88506c41f4f9644,0,Activist Post,2016-11-04T17:27:28.247+02:00,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 3 of 4),english,2016-11-04T17:27:28.247+02:00,activistpost.com,US,37161,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 3 of 4),0,,0,1,0,0,0,conspiracy
69e93a8afe51828bffce8c5d1c30a3bb7dec5e04,0,Activist Post,2016-11-04T17:36:57.750+02:00,WikiLeaks Revelations Leave The Federal Emperor Wearing No Clothes,english,2016-11-04T17:36:57.750+02:00,activistpost.com,US,37161,WikiLeaks Revelations Leave The Federal Emperor Wearing No Clothes,0,,0,1,0,0,0,conspiracy
09a6989efa0ae4b702bf7e35b00a9902ec959485,0,Activist Post,2016-11-04T18:00:50.740+02:00,Iraqi Car Bomb Jaw-Dropping Crisis Actor Fakery Caught On Video,english,2016-11-04T18:00:50.740+02:00,activistpost.com,US,37161,Iraqi Car Bomb Jaw-Dropping Crisis Actor Fakery Caught On Video,0,,0,1,0,0,0,conspiracy
6885d2e6ef484cb89e670a14c9c90e1f72f10510,0,Brandon Turbeville,2016-11-04T18:10:50.613+02:00,FEMA Opens Loan Window As Red Cross Tries To Shut Down Shelters,english,2016-11-04T18:10:50.613+02:00,activistpost.com,US,37161,FEMA Opens Loan Window As Red Cross Tries To Shut Down Shelters,0,,0,1,0,0,0,conspiracy
7491e70acab05cfa77d4ddb6dd4645d267202a8e,0,Activist Post,2016-11-04T19:15:47.388+02:00,Cops Threaten To Arrest Students If They Don t Stop Handing Out Constitutions,english,2016-11-04T19:15:47.388+02:00,activistpost.com,US,37161,Cops Threaten To Arrest Students If They Don t Stop Handing Out Constitutions,0,,0,1,0,0,0,conspiracy
175c7828a1a86c7ff20bf993539e82e6ed5c2fdd,0,ActivistPost,2016-11-04T19:56:01.728+02:00,U.S. Elections  November Chaos : What You re Not Being Told,english,2016-11-04T19:56:01.728+02:00,activistpost.com,US,37161,U.S. Elections  November Chaos : What You re Not Being Told,0,,0,1,0,0,0,conspiracy
689fa27bc92400b6a9c18d09b3315738d8b919a1,0,Activist Post,2016-11-05T16:25:20.291+02:00,US Plan  C  in Syria: Make  Al Qaeda Central  The New Capital,english,2016-11-05T16:25:20.291+02:00,activistpost.com,US,37161,US Plan  C  in Syria: Make  Al Qaeda Central  The New Capital,0,,0,1,0,0,0,conspiracy
17359768953b61269780878e26d074a37f679b7c,0,Activist Post,2016-11-05T16:35:21.682+02:00,Drone Restrictions Can Help Peaceful Protesters Combat Injustice,english,2016-11-05T16:35:21.682+02:00,activistpost.com,US,37161,Drone Restrictions Can Help Peaceful Protesters Combat Injustice,0,,0,1,0,0,0,conspiracy
65fe15aaf6aec33c37c37678b8550a58be618ea2,0,Activist Post,2016-11-05T16:50:46.736+02:00,What Can The Mass  Check-in  At Standing Rock Tell Us About Online Advocacy?,english,2016-11-05T16:50:46.736+02:00,activistpost.com,US,37161,What Can The Mass  Check-in  At Standing Rock Tell Us About Online Advocacy?,0,,0,1,0,0,0,conspiracy
4f34dd134c678cd33a0906d509b407e4cf6ef9d9,0,Activist Post,2016-11-05T17:30:36.699+02:00,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 4 of 4),english,2016-11-05T17:30:36.699+02:00,activistpost.com,US,37161,Smart Meter Case Testimony Before the Pennsylvania Public Utility Commission: What No One Wants to Acknowledge About EMF Damage (Part 4 of 4),0,,0,1,0,0,0,conspiracy
4729f48f5301dd29fa27cfc59c3c50f8b298d848,0,Activist Post,2016-11-05T18:11:59.518+02:00,False Flag? US Intelligence Warns Of Likely Al Qaeda Terror Attack Day Before Election,english,2016-11-05T18:11:59.518+02:00,activistpost.com,US,37161,False Flag? US Intelligence Warns Of Likely Al Qaeda Terror Attack Day Before Election,0,http://www.activistpost.com/wp-content/uploads/2016/11/freda-false-flag-1024x543-1.jpg,0,1,0,0,0,conspiracy
2ca77a341a3e26e3f842f2804aef1ecf62ba90f6,0,,2016-11-05T18:01:00.000+02:00,California Secessionists to Meet at Capitol Day After Presidential Election,english,2016-11-05T19:08:49.013+02:00,activistpost.com,US,37161,California Secessionists to Meet at Capitol Day After Presidential Election,0.029,http://www.activistpost.com/wp-content/uploads/2016/11/california-secession.jpg,0,0,0,0,0,conspiracy
790dc20b22d056c6599d5855d37d7f06622a9700,0,Activist Post,2016-11-06T15:00:37.543+02:00,Tree-Shaped Vertical Farm Can Grow 24 Acres Of Crops,english,2016-11-06T15:00:37.543+02:00,activistpost.com,US,37161,Tree-Shaped Vertical Farm Can Grow 24 Acres Of Crops,0,,0,1,0,0,0,conspiracy
d9b870559567f88c3adb074139df79177465237e,0,Activist Post,2016-11-06T15:15:19.742+02:00,No One Tried to Assassinate Donald Trump   But Austyn Crites Shows Up in WikiLeaks 7 Times,english,2016-11-06T15:15:19.742+02:00,activistpost.com,US,37161,No One Tried to Assassinate Donald Trump   But Austyn Crites Shows Up in WikiLeaks 7 Times,0,,0,1,0,0,0,conspiracy
d655b4f5840049a825a19860292c7c71883ede00,0,Activist Post,2016-11-06T17:20:52.990+02:00,Navy Petty Officer Joins DAPL Protest With Upside Down Flag    Our Greatest Enemies Are Right Here ,english,2016-11-06T17:20:52.990+02:00,activistpost.com,US,37161,Navy Petty Officer Joins DAPL Protest With Upside Down Flag    Our Greatest Enemies Are Right Here ,0,,0,1,0,0,0,conspiracy
cd54e63fd137f22219c6c4beba24de524fc6d56c,0,Activist Post,2016-11-06T17:57:39.233+02:00,Leaked Memo: Clinton Foundation Broke The Law,english,2016-11-06T17:57:39.233+02:00,activistpost.com,US,37161,Leaked Memo: Clinton Foundation Broke The Law,0,http://www.activistpost.com/wp-content/uploads/2016/11/hillary-clinton-foundation-money-cash-1024x435.jpg,0,1,0,0,0,conspiracy
b9add48225ead4ab014dd4561466989d555cbbb8,0,Activist Post,2016-11-06T19:30:31.360+02:00,Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living,english,2016-11-06T19:30:31.360+02:00,activistpost.com,US,37161,Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living,0,,0,1,0,0,0,conspiracy
ebb7a92b07607a02a379305f814720d7741d4c06,0,ActivistPost,2016-11-06T21:05:30.789+02:00,The Empire Files: Abby Martin Exposes John Podesta,english,2016-11-06T21:05:30.789+02:00,activistpost.com,US,37161,The Empire Files: Abby Martin Exposes John Podesta,0,,0,1,0,0,0,conspiracy
bc9ad0b9ebac59588f3c51f8bb7a987481131888,0,Activist Post,2016-11-07T03:55:20.620+02:00,Election Uncertainty Now Influencing Gold and Silver Prices,english,2016-11-07T03:55:20.620+02:00,activistpost.com,US,37161,Election Uncertainty Now Influencing Gold and Silver Prices,0,,0,1,0,0,0,conspiracy
ac291921661ecf4d0562121c31415f4f726c60f5,0,Activist Post,2016-11-07T17:55:36.561+02:00,DNC Hack: A Cold War 2.0 False Flag,english,2016-11-07T17:55:36.561+02:00,activistpost.com,US,37161,DNC Hack: A Cold War 2.0 False Flag,0,,0,1,0,0,0,conspiracy
525633ff8631f5b245a6d09141722d7c264c5a5b,0,Activist Post,2016-11-07T18:06:13.864+02:00,Here s a Summary Of the Engineered US Election Chaos With a Positive Perspective,english,2016-11-07T18:06:13.864+02:00,activistpost.com,US,37161,Here s a Summary Of the Engineered US Election Chaos With a Positive Perspective,0,,0,1,0,0,0,conspiracy
10b7f0b943835bccb69d5ca90c4ee2c1e2570954,0,Activist Post,2016-11-07T18:25:56.671+02:00,"FBI Wants you to Believe It Examined 650,000 Emails in 691,000 Seconds",english,2016-11-07T18:25:56.671+02:00,activistpost.com,US,37161,"FBI Wants you to Believe It Examined 650,000 Emails in 691,000 Seconds",0,,0,1,0,0,0,conspiracy
cb7be234128a36706486923b85361645cd6aef82,0,Activist Post,2016-11-07T21:05:34.067+02:00,WikiLeaks Fends Off Cyber Attack,english,2016-11-07T21:05:34.067+02:00,activistpost.com,US,37161,WikiLeaks Fends Off Cyber Attack,0,,0,1,0,0,0,conspiracy
48ed7ee6e668ecfecfbe59144d8b4192d9bd7474,0,Activist Post,2016-11-07T23:05:53.804+02:00,Police Caught Spying on Journalists to Uncover Source of Leaks,english,2016-11-07T23:05:53.804+02:00,activistpost.com,US,37161,Police Caught Spying on Journalists to Uncover Source of Leaks,0,,0,1,0,0,0,conspiracy
94960e7cebddda9dffc6c459c89268181f1f1b5d,0,Activist Post,2016-11-07T23:50:53.204+02:00,"Just Weeks After Obama s Executive Order on Catastrophic Space Weather Events, a Coronal Mass Ejection Is Set to Hit on Election Day?",english,2016-11-07T23:50:53.204+02:00,activistpost.com,US,37161,"Just Weeks After Obama s Executive Order on Catastrophic Space Weather Events, a Coronal Mass Ejection Is Set to Hit on Election Day?",0,,0,1,0,0,0,conspiracy
b3bb60a6802baff47de6702f8456bc8172729bf1,0,Activist Post,2016-11-08T01:20:32.516+02:00,"Police State Elections, 2016",english,2016-11-08T01:20:32.516+02:00,activistpost.com,US,37161,"Police State Elections, 2016",0,,0,1,0,0,0,conspiracy
27d1cf9b1c84474e17b0166fb5985151e8e95a31,0,ActivistPost,2016-11-08T17:20:22.420+02:00,9 Reasons Why I Am NOT Voting,english,2016-11-08T17:20:22.420+02:00,activistpost.com,US,37161,9 Reasons Why I Am NOT Voting,0,,0,1,0,0,0,conspiracy
9e39d77d6c7452b27e250ff9e9bb82bea9398a63,0,Activist Post,2016-11-08T17:45:20.893+02:00,No Matter Who Wins: The Case Against Hillary Clinton Is Alive,english,2016-11-08T17:45:20.893+02:00,activistpost.com,US,37161,No Matter Who Wins: The Case Against Hillary Clinton Is Alive,0,,0,1,0,0,0,conspiracy
2f836e2554e5b1b7533ea25b3461b06e38c5355b,0,Activist Post,2016-11-08T18:00:23.026+02:00,Cops Fire Tear Gas on Water Protectors as They Attempt to Reclaim Sacred Land,english,2016-11-08T18:00:23.026+02:00,activistpost.com,US,37161,Cops Fire Tear Gas on Water Protectors as They Attempt to Reclaim Sacred Land,0,,0,1,0,0,0,conspiracy
47d021d9d6d842cafaba334e0930c5b49f9ea154,0,Activist Post,2016-11-08T22:56:55.077+02:00,What Is  Fake  News?,english,2016-11-08T22:56:55.077+02:00,activistpost.com,US,37161,What Is  Fake  News?,0,,0,1,0,0,0,conspiracy
3a7ac4cdd4a98abe359e36b2c62650cc6bfda11c,0,Brandon Turbeville,2016-11-09T01:16:24.080+02:00,"The U.S./Turkey Plan For  Seizing, Holding, And Occupying  Syrian Territory In Raqqa",english,2016-11-09T01:16:24.080+02:00,activistpost.com,US,37161,"The U.S./Turkey Plan For  Seizing, Holding, And Occupying  Syrian Territory In Raqqa",0,,0,1,0,0,0,conspiracy
f8a861274edf89c2fcb3bbf3bf8df1312fd90a08,0,Brandon Turbeville,2016-11-09T01:19:03.532+02:00,"The U.S./Turkey Plan For  Seizing, Holding, And Occupying  Syrian Territory In Raqqa",english,2016-11-09T01:19:03.532+02:00,activistpost.com,US,37161,"The U.S./Turkey Plan For  Seizing, Holding, And Occupying  Syrian Territory In Raqqa",0,,0,1,0,0,0,conspiracy
f728265dae1b66efae24134da7a5fce4a5d839c3,0,Activist Post,2016-11-09T02:00:47.984+02:00,Proof That 100 Years of Voting for the  Lesser Evil  Gave Us Trump and Hillary,english,2016-11-09T02:00:47.984+02:00,activistpost.com,US,37161,Proof That 100 Years of Voting for the  Lesser Evil  Gave Us Trump and Hillary,0,,0,1,0,0,0,conspiracy
a6050b55110503dbb5a3bac8af941e23354801dc,0,Activist Post,2016-11-09T16:36:02.223+02:00,Trump Declared The Winner,english,2016-11-09T16:36:02.223+02:00,activistpost.com,US,37161,Trump Declared The Winner,0,,0,1,0,0,0,conspiracy
adc3a8a777233c71bda45a4a22fee4cd0350bbaf,0,Activist Post,2016-11-09T16:50:47.187+02:00,President Elect Trump: A New Era of Unpredictability Awaits,english,2016-11-09T16:50:47.187+02:00,activistpost.com,US,37161,President Elect Trump: A New Era of Unpredictability Awaits,0,,0,1,0,0,0,conspiracy
7f3663c2b01b54651776352c84a9200ba5285393,0,Activist Post,2016-11-09T17:47:25.240+02:00,Election: Media s Movie of Reality Failed,english,2016-11-09T17:47:25.240+02:00,activistpost.com,US,37161,Election: Media s Movie of Reality Failed,0,,0,1,0,0,0,conspiracy
7b7f801a6bae9b26c2e07d9525f87118b4818aea,0,Activist Post,2016-11-09T18:00:25.921+02:00,"Voters in Arkansas, North Dakota Legalize Medical Marijuana Despite Federal Prohibition",english,2016-11-09T18:00:25.921+02:00,activistpost.com,US,37161,"Voters in Arkansas, North Dakota Legalize Medical Marijuana Despite Federal Prohibition",0,,0,1,0,0,0,conspiracy
82d9a352ae393f35f9b215c78e7eadd412f0ef70,0,Activist Post,2016-11-09T18:20:20.110+02:00,"Florida Voters Approve Medical Marijuana, Reject Federal Prohibition",english,2016-11-09T18:20:20.110+02:00,activistpost.com,US,37161,"Florida Voters Approve Medical Marijuana, Reject Federal Prohibition",0,,0,1,0,0,0,conspiracy
cdd25a3803eb434911f1df9222ed083f66eaa1d2,0,,2016-10-27T14:53:00.000+03:00,BUSTED: Trump Supporters Get Caught Creating Fake Badges To Intimidate Voters At Polling Places | Addicting Info | The Knowledge You Crave,english,2016-10-27T19:50:02.054+03:00,addictinginfo.org,US,5772,BUSTED: Trump Supporters Get Caught Creating Fake Badges To Intimidate Voters At Polling Places | Addicting Info | The Knowledge You Crave,0.096,,0,0,0,0,0,bias
5ac146c54a890412d8f4c1e49253c026d4c359b7,0,,2016-11-03T11:22:00.000+02:00,Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO) | Addicting Info | The Knowledge You Crave,english,2016-11-03T15:40:51.830+02:00,addictinginfo.org,US,5772,Trump Supporters Booby Trap Polling Place And Spill Blood Of Election Volunteer (VIDEO) | Addicting Info | The Knowledge You Crave,0.033,,0,0,0,0,0,bias
512b10f6c4f4a9fb564eb08862192bbe1959550c,0,,2016-10-26T10:41:00.000+03:00, I Don t Rent To N s : Smoking Gun Proves Trump Family Racism (VIDEO) | Addicting Info | The Knowledge You Crave,english,2016-11-04T03:06:01.150+02:00,addictinginfo.org,US,5772, I Don t Rent To N s : Smoking Gun Proves Trump Family Racism (VIDEO) | Addicting Info | The Knowledge You Crave,0.001,,0,0,0,0,0,bias
1fd7c9a718708972572b7246e6f445e0ad835049,0,,2016-11-04T23:25:00.000+02:00,Former Classmate: Trump Smacked His Son So Hard It Knocked  Him To The Floor  | Addicting Info | The Knowledge You Crave,english,2016-11-05T03:57:05.546+02:00,addictinginfo.org,US,5772,Former Classmate: Trump Smacked His Son So Hard It Knocked  Him To The Floor  | Addicting Info | The Knowledge You Crave,0.02,,0,0,0,0,0,bias
787d6b67fbb3365bfcab0eb53be5f311381c8ca6,0,,2016-11-05T05:26:15.936+02:00,"BREAKING: Melania Trump s Immigration Records Made Public, Show Trump s ULTIMATE Hypocrisy | Addicting Info | The Knowledge You Crave",english,2016-11-05T05:26:15.936+02:00,addictinginfo.org,US,5772,"BREAKING: Melania Trump s Immigration Records Made Public, Show Trump s ULTIMATE Hypocrisy | Addicting Info | The Knowledge You Crave",0.039,http://addictinginfo.addictinginfoent.netdna-cdn.com/wp-content/uploads/2016/07/GettyImages-577294844-1.jpg,0,0,4,0,4,bias
7d61ba17f451b3e3634eb3cf4d09bce0d7e562a4,0,,2016-11-07T00:26:58.297+02:00,The Toronto Star Published An  Unauthorized Database  Of Things That Will INFURIATE Trump | Addicting Info | The Knowledge You Crave,english,2016-11-07T00:26:58.297+02:00,addictinginfo.org,US,5772,The Toronto Star Published An  Unauthorized Database  Of Things That Will INFURIATE Trump | Addicting Info | The Knowledge You Crave,0.435,,0,0,0,0,0,bias
4e23cd2cece886f25c82aa54c0e34451a6e2e591,0,,2016-11-17T04:56:00.000+02:00,"Bernie Sanders Rises In The Senate, Prepares To Become Trump s WORST Nightmare (TWEETS) | Addicting Info | The Knowledge You Crave",english,2016-11-18T01:28:17.798+02:00,addictinginfo.org,US,5772,"Bernie Sanders Rises In The Senate, Prepares To Become Trump s WORST Nightmare (TWEETS) | Addicting Info | The Knowledge You Crave",0,,0,0,0,0,0,bias
1dc6ff5a17dbaae65f902edc49ea475a4ceb892a,0,,2016-11-22T07:58:00.000+02:00,"Trump ERUPTS At Secret Meeting With The Press, Transition In Chaos (TWEETS) | Addicting Info | The Knowledge You Crave",english,2016-11-22T16:26:47.977+02:00,addictinginfo.org,US,5772,"Trump ERUPTS At Secret Meeting With The Press, Transition In Chaos (TWEETS) | Addicting Info | The Knowledge You Crave",0,,0,0,0,0,0,bias
